TITLE: Physical variables - lake profile additional logger system from Feresjön, southern Sweden
SITES STATION: Asa Research Station
TIME PERIOD: 2017-08-17 - 2017-11-15
TIME RESOLUTION: 30 Minutes
TIME ZONE: UTC +1
SAMPLING POINT: Floating platform
LATITUDE: 57.17743
LONGITUDE: 14.80762
ALTITUDE: 194.91 m a.s.l.

FILE RETRIEVED FROM: https://data.fieldsites.se 
DATA POLICY: SITES data is licensed under a Creative Commons Attribution 4.0 international license (http://creativecommons.org/licenses/by/4.0/).

COMMENTS: Deployed O2 (Dissolved Oxygen) sensors @-1 and @-10m. O2 calculated based on Garcia and Gordon (1992): https://doi.org/10.4319/lo.1992.37.6.1307. Due to an error in the original calculation of O2_-10m, all values have been replaced with NaNs. O2_-10m data from any previously downloaded versions of this dataset should not be used.

PARAMETERS & UNITS: O2 (mg L-1), O2SAT (%), TW (°C)

PARAMETER AND COLUMN INFO:
TIMESTAMP - Time in [YYYY-MM-DD hh:mm] UTC+1
O2_-1m - Dissolved Oxygen (mg L-1). Aanderaa optode @-1m. Calculated based on [O2SAT_-1m] and [TW_O2_-1m]. 30 min average from 2 min readings.
O2SAT_-1m - Oxygen saturation (%) Aanderaa optode @-1m. 30 min average from 2 min readings.
TW_O2_-1m - Water temperature (°C). Aanderaa optode @-1m. 30 min average from 2 min readings.
O2_-10m - Dissolved Oxygen (mg L-1). Aanderaa optode @-10m. Calculated based on [O2SAT_-10m] and [TW_O2_-10m]. 30 min average from 2 min readings.
O2SAT_-10m - Oxygen saturation (%) Aanderaa optode @-10m. 30 min average from 2 min readings.
TW_O2_-10m - Water temperature (°C). Aanderaa optode @-10m. 30 min average from 2 min readings.
####
TIMESTAMP,TW_O2_-1m,O2SAT_-1m,O2_-1m,TW_O2_-10m,O2SAT_-10m,O2_-10m
2017-10-22 12:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-22 12:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-22 13:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-22 13:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-22 14:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-22 14:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-22 15:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-22 15:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-22 16:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-22 16:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-22 17:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-22 17:30,9.8365,84.5183,9.3417,9.8251,85.7233,NaN
2017-10-22 18:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-22 18:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-22 19:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-22 19:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-22 20:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-22 20:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-22 21:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-22 21:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-22 22:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-22 22:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-22 23:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-22 23:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 00:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 00:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 01:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 01:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 02:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 02:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 03:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 03:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 04:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 04:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 05:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 05:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 06:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 06:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 07:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 07:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 08:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 08:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 09:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 09:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 10:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 10:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 11:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 11:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 12:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 12:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 13:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 13:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 14:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 14:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 15:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 15:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 16:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 16:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 17:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23 17:30,9.4694,85.088,9.6014,9.4798,86.872,NaN
2017-10-23 18:00,9.5145,84.9966,9.5846,9.4765,86.3283,NaN
2017-10-23 18:30,9.5048,84.78,9.5653,9.434,86.3666,NaN
2017-10-23 19:00,9.4988,84.535,9.5448,9.444,86.1666,NaN
2017-10-23 19:30,9.5111,84.3883,9.5277,9.415,86.09,NaN
2017-10-23 20:00,9.5026,84.2533,9.5156,9.3561,86.1483,NaN
2017-10-23 20:30,9.472,84.3233,9.5321,9.3546,86.135,NaN
2017-10-23 21:00,9.4568,84.595,9.5675,9.3536,86.1916,NaN
2017-10-23 21:30,9.4475,84.5916,9.5704,9.3421,86.2133,NaN
2017-10-23 22:00,9.4493,84.455,9.553,9.3146,86.0533,NaN
2017-10-23 22:30,9.4328,84.5083,9.5618,9.3145,85.9766,NaN
2017-10-23 23:00,9.4198,84.4866,9.5647,9.3001,85.9133,NaN
2017-10-23 23:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 00:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 00:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 01:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 01:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 02:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 02:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 03:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 03:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 04:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 04:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 05:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 05:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 06:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 06:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 07:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 07:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 08:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 08:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 09:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 09:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 10:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 10:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 11:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 11:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 12:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 12:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 13:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 13:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 14:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 14:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 15:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 15:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 16:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 16:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 17:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-24 17:30,9.0385,84.3516,9.6064,8.7806,84.4483,NaN
2017-10-24 18:00,9.0335,84.3566,9.6071,8.7991,84.5133,NaN
2017-10-24 18:30,9.0215,84.36,9.6107,8.7951,84.4416,NaN
2017-10-24 19:00,9.009,84.37,9.6138,8.8145,84.47,NaN
2017-10-24 19:30,8.999,84.37,9.613,8.8031,84.2066,NaN
2017-10-24 20:00,8.991,84.3816,9.6098,8.8066,83.8733,NaN
2017-10-24 20:30,8.9873,84.265,9.5923,8.8168,83.9233,NaN
2017-10-24 21:00,8.9671,84.1633,9.5814,8.834,84.1033,NaN
2017-10-24 21:30,8.9608,84.17,9.5787,8.8175,84.0533,NaN
2017-10-24 22:00,8.9506,84.1966,9.5798,8.8198,84.165,NaN
2017-10-24 22:30,8.9525,84.1783,9.5691,8.8078,84.2016,NaN
2017-10-24 23:00,8.9353,84.2666,9.5754,8.7966,84.2616,NaN
2017-10-24 23:30,8.9151,84.305,9.5737,8.7998,84.2616,NaN
2017-10-25 00:00,8.902,84.2766,9.5671,8.8028,84.315,NaN
2017-10-25 00:30,8.8948,84.155,9.5498,8.8371,84.7083,NaN
2017-10-25 01:00,8.8815,84.2866,9.5609,8.8413,85.0683,NaN
2017-10-25 01:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 02:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 02:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 03:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 03:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 04:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 04:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 05:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 05:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 06:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 06:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 07:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 07:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 08:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 08:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 09:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 09:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 10:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 10:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 11:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 11:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 12:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 12:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 13:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 13:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 14:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 14:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 15:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 15:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 16:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 16:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 17:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 17:30,8.8985,84.665,9.5264,8.5865,84.1783,NaN
2017-10-25 18:00,8.9333,84.6533,9.5238,8.551,83.7516,NaN
2017-10-25 18:30,8.9398,84.76,9.5407,8.6335,84.155,NaN
2017-10-25 19:00,8.9448,84.6916,9.5363,8.6836,84.3416,NaN
2017-10-25 19:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 20:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 20:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 21:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 21:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 22:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 22:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 23:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-25 23:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-26 00:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-26 00:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-26 01:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-26 01:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-26 02:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-26 02:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-26 03:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-26 03:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-26 04:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-26 04:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-26 05:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-26 05:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-26 06:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-26 06:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-26 07:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-26 07:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-26 08:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-26 08:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-26 09:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-26 09:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-26 10:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-26 10:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-26 11:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-26 11:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-26 12:00,8.9708,86.5616,9.7742,8.8371,85.9633,NaN
2017-10-26 12:30,9.0126,86.7266,9.7814,8.8378,85.555,NaN
2017-10-26 13:00,9.0551,86.5866,9.7523,8.8505,85.9066,NaN
2017-10-26 13:30,9.057,86.7466,9.7691,8.8525,85.8616,NaN
2017-10-26 14:00,9.087,86.995,9.7912,8.8628,85.8733,NaN
2017-10-26 14:30,9.1136,87.0433,9.7886,8.8666,85.8816,NaN
2017-10-26 15:00,9.1131,86.9733,9.7798,8.8741,85.9683,NaN
2017-10-26 15:30,9.1376,86.7416,9.7475,8.8998,86.1083,NaN
2017-10-26 16:00,9.142,86.4266,9.7106,8.925,86.2183,NaN
2017-10-26 16:30,9.1508,86.2866,9.6916,8.9063,86.0433,NaN
2017-10-26 17:00,9.1355,86.0233,9.6642,8.8961,85.7783,NaN
2017-10-26 17:30,9.1161,85.8233,9.6444,8.875,85.1516,NaN
2017-10-26 18:00,9.1188,85.825,9.6436,8.8828,85.2416,NaN
2017-10-26 18:30,9.1003,85.735,9.638,8.898,85.5533,NaN
2017-10-26 19:00,9.0801,85.6,9.6259,8.8756,85.3566,NaN
2017-10-26 19:30,9.0605,85.46,9.6131,8.8815,85.4566,NaN
2017-10-26 20:00,9.059,85.5166,9.6177,8.877,85.5566,NaN
2017-10-26 20:30,9.052,85.4733,9.6119,8.8813,85.6166,NaN
2017-10-26 21:00,9.0383,85.435,9.6098,8.8848,85.7066,NaN
2017-10-26 21:30,9.0415,85.3416,9.5973,8.8925,85.775,NaN
2017-10-26 22:00,9.0415,85.2383,9.5838,8.9041,85.9166,NaN
2017-10-26 22:30,9.0365,85.1016,9.5687,8.91,85.9933,NaN
2017-10-26 23:00,9.032,85.0916,9.5668,8.9146,85.9833,NaN
2017-10-26 23:30,9.0248,85.1933,9.5779,8.931,86.1516,NaN
2017-10-27 00:00,9.0206,85.2066,9.5796,8.9316,86.2583,NaN
2017-10-27 00:30,9.0206,85.2383,9.5829,8.9385,86.2266,NaN
2017-10-27 01:00,9.0186,85.2316,9.5823,8.9485,86.0916,NaN
2017-10-27 01:30,9.0153,85.225,9.5801,8.9426,86.0966,NaN
2017-10-27 02:00,9.0085,85.1716,9.5744,8.9455,86.155,NaN
2017-10-27 02:30,9.0083,85.115,9.5676,8.9456,85.63,NaN
2017-10-27 03:00,8.9848,85.2333,9.587,8.9365,85.6983,NaN
2017-10-27 03:30,8.9843,85.105,9.5728,8.9386,85.7366,NaN
2017-10-27 04:00,8.9815,84.9066,9.553,8.935,85.665,NaN
2017-10-27 04:30,8.98,85.1266,9.5813,8.9335,85.8183,NaN
2017-10-27 05:00,8.972,85.1666,9.5916,8.948,85.9333,NaN
2017-10-27 05:30,8.9661,85.18,9.6002,8.9348,85.8683,NaN
2017-10-27 06:00,8.957,85.2433,9.6143,8.9488,86.2383,NaN
2017-10-27 06:30,8.951,85.2416,9.6183,8.9473,86.5766,NaN
2017-10-27 07:00,8.9425,85.1683,9.6184,8.9433,86.625,NaN
2017-10-27 07:30,8.936,85.2416,9.6351,8.9288,86.6016,NaN
2017-10-27 08:00,8.9295,85.2083,9.6388,8.9268,86.5133,NaN
2017-10-27 08:30,8.924,85.245,9.6512,8.9178,86.54,NaN
2017-10-27 09:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-27 09:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-27 10:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-27 10:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-27 11:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-27 11:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-27 12:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-27 12:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-27 13:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-27 13:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-27 14:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-27 14:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-27 15:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-27 15:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-27 16:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-27 16:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-27 17:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-27 17:30,8.8475,84.7,9.6266,8.8078,86.3583,NaN
2017-10-27 18:00,8.8626,84.6716,9.6177,8.8,86.1533,NaN
2017-10-27 18:30,8.8581,84.51,9.5974,8.7908,85.9016,NaN
2017-10-27 19:00,8.8476,84.68,9.6168,8.7656,85.7883,NaN
2017-10-27 19:30,8.8335,84.6266,9.6111,8.768,85.9183,NaN
2017-10-27 20:00,8.8391,84.5533,9.5972,8.755,85.9016,NaN
2017-10-27 20:30,8.808,84.4983,9.5948,8.7546,85.7083,NaN
2017-10-27 21:00,8.7953,84.5083,9.5926,8.7558,85.9466,NaN
2017-10-27 21:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-27 22:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-27 22:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-27 23:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-27 23:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-28 00:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-28 00:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-28 01:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-28 01:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-28 02:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-28 02:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-28 03:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-28 03:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-28 04:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-28 04:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-28 05:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-28 05:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-28 06:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-28 06:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-28 07:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-28 07:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-28 08:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-28 08:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-28 09:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-28 09:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-28 10:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-28 10:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-28 11:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-28 11:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-28 12:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-28 12:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-28 13:00,8.7088,85.7283,9.5521,8.6298,85.9733,NaN
2017-10-28 13:30,8.7106,85.7033,9.5488,8.6841,86.3816,NaN
2017-10-28 14:00,8.7235,85.8283,9.56,8.7048,86.2533,NaN
2017-10-28 14:30,8.7351,85.6283,9.5355,8.7093,86.3116,NaN
2017-10-28 15:00,8.7223,85.34,9.5049,8.7195,86.4616,NaN
2017-10-28 15:30,8.7316,85.175,9.4838,8.7226,86.5466,NaN
2017-10-28 16:00,8.726,85.1466,9.4795,8.7308,86.5516,NaN
2017-10-28 16:30,8.7008,85.0283,9.4695,8.688,86.5933,NaN
2017-10-28 17:00,8.7125,84.7616,9.4363,8.6831,86.5866,NaN
2017-10-28 17:30,8.7193,84.5666,9.4112,8.693,86.545,NaN
2017-10-28 18:00,8.7215,84.4516,9.3953,8.687,86.4983,NaN
2017-10-28 18:30,8.7056,84.4733,9.3991,8.6976,86.4583,NaN
2017-10-28 19:00,8.6885,84.5583,9.4068,8.6731,86.4633,NaN
2017-10-28 19:30,8.6833,84.5316,9.4002,8.6628,86.4433,NaN
2017-10-28 20:00,8.6705,84.505,9.396,8.6555,85.905,NaN
2017-10-28 20:30,8.6685,84.5033,9.3901,8.656,85.7633,NaN
2017-10-28 21:00,8.6576,84.3716,9.3717,8.6461,85.7716,NaN
2017-10-28 21:30,8.6491,84.1616,9.344,8.6331,85.7433,NaN
2017-10-28 22:00,8.6466,84.27,9.3499,8.619,85.7683,NaN
2017-10-28 22:30,8.6596,84.2066,9.3293,8.6188,85.8933,NaN
2017-10-28 23:00,8.6558,84.1616,9.3138,8.6148,85.825,NaN
2017-10-28 23:30,8.6458,84.0933,9.2966,8.6135,85.8416,NaN
2017-10-29 00:00,8.6448,84.1266,9.2921,8.6173,85.8016,NaN
2017-10-29 00:30,8.6226,84.1783,9.2956,8.6168,85.7683,NaN
2017-10-29 01:00,8.6218,84.1216,9.2791,8.6123,85.7633,NaN
2017-10-29 01:30,8.6278,84.1533,9.2721,8.6203,85.5283,NaN
2017-10-29 02:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-29 02:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-29 03:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-29 03:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-29 04:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-29 04:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-29 05:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-29 05:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-29 06:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-29 06:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-29 07:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-29 07:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-29 08:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-29 08:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-29 09:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-29 09:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-29 10:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-29 10:30,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-29 11:00,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-29 11:30,8.2921,84.9966,9.5717,8.2505,85.5516,NaN
2017-10-29 12:00,8.28,84.92,9.5687,8.2478,85.4883,NaN
2017-10-29 12:30,8.2746,85.0616,9.5902,8.2248,85.4683,NaN
2017-10-29 13:00,8.2608,85.1766,9.61,8.1891,85.4583,NaN
2017-10-29 13:30,8.24,85.1583,9.6195,8.1788,85.4916,NaN
2017-10-29 14:00,8.2068,85.0316,9.6196,8.1446,85.5483,NaN
2017-10-29 14:30,8.1878,85.27,9.6565,8.1361,85.6733,NaN
2017-10-29 15:00,8.1688,85.065,9.6435,8.1431,85.705,NaN
2017-10-29 15:30,8.1306,85.19,9.6719,8.1623,85.6766,NaN
2017-10-29 16:00,8.1406,84.9433,9.6489,8.1451,85.8383,NaN
2017-10-29 16:30,8.1386,84.84,9.6444,8.1401,86.0033,NaN
2017-10-29 17:00,8.1331,84.8566,9.6528,8.1318,86.0483,NaN
2017-10-29 17:30,8.1218,84.8116,9.6538,8.1281,86.0866,NaN
2017-10-29 18:00,8.1125,84.79,9.6571,8.1323,86.0833,NaN
2017-10-29 18:30,8.104,84.745,9.6603,8.1151,86.1033,NaN
2017-10-29 19:00,8.0885,84.72,9.6649,8.094,86.1283,NaN
2017-10-29 19:30,8.075,84.7166,9.6733,8.0815,86.1766,NaN
2017-10-29 20:00,8.0665,84.71,9.6789,8.0573,86.195,NaN
2017-10-29 20:30,8.0531,84.6533,9.6799,8.0346,86.2116,NaN
2017-10-29 21:00,8.0391,84.635,9.6862,8.0096,86.2266,NaN
2017-10-29 21:30,8.0077,84.71,9.7051,7.9918,86.225,NaN
2017-10-29 22:00,7.9824,84.735,9.7183,7.9826,86.2483,NaN
2017-10-29 22:30,7.975,84.7216,9.723,7.9807,86.2816,NaN
